,Unnamed: 0.1,Unnamed: 0,index,country,month,name,artists,borda_score,origin_country
7729,11931,7729,100739,PH,2024-08,Museo,Eliza Maturan,1240,PH
7730,11670,7730,102313,PK,2024-08,Jhol,"Maanu, Annural Khalid",1548,PK
7731,9675,7731,102310,PK,2024-08,Ishq,"Faheem Abdullah, Rauhan Malik",1443,PK
7732,11216,7732,102341,PK,2024-08,Suniyan Suniyan,"Juss, MixSingh",1414,ID
7733,10461,7733,102335,PK,2024-08,"Sajni (From ""Laapataa Ladies"")","Ram Sampath, Arijit Singh, Prashant Pandey",1351,IN
7734,11685,7734,102289,PK,2024-08,Blockbuster,"Faris Shafi, Umair Butt, Gharvi Group",1340,PK
7735,7237,7735,102308,PK,2024-08,Husn,Anuv Jain,1300,IN
7736,11932,7736,102336,PK,2024-08,Samjho Na,Aditya Rikhari,1271,IN
7737,3878,7737,102354,PK,2024-08,Winning Speech,"Karan Aujla, Mxrci",1252,IN
7738,3862,7738,102325,PK,2024-08,MVP,Shubh,1189,IN
7739,6436,7739,102327,PK,2024-08,"Naina (From ""Crew"")","Diljit Dosanjh, Badshah, Raj Ranjodh",1167,IN
7740,11939,7740,104186,PL,2024-08,Multisport,"Kaz Bałagane, Oskar83",1493,PL
7741,11943,7741,104201,PL,2024-08,Róż,"Jonatan, Bletka, Gibbs",1463,PL
7742,9705,7742,104203,PL,2024-08,SOBOTA WIECZÓR,"Young Leosia, Jacuś",1462,PL
7743,11946,7743,104142,PL,2024-08,1 na 100,"White 2115, Mata",1432,PL
7744,11688,7744,104219,PL,2024-08,"było, minęło",sanah,1428,PL
7745,8477,7745,104222,PL,2024-08,och i ach,Sylwia Grzeszczak,1349,PL
7746,10571,7746,104148,PL,2024-08,B012,Bletka,1293,PL
7747,9714,7747,104156,PL,2024-08,Chyba że z Tobą,"MODELKI, Vłodarski",1278,PL
7748,9099,7748,104143,PL,2024-08,100 BPM,"Kizo, Bletka, BeMelo",1200,PL
7749,9696,7749,104213,PL,2024-08,Woda Księżycowa,"Kubi Producent, bambi, Fukaj, stickxr",1194,PL
7750,11160,7750,106310,PT,2024-08,Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",1545,DE
7751,10695,7751,106267,PT,2024-08,BIRDS OF A FEATHER,Billie Eilish,1463,US
7752,11070,7752,106325,PT,2024-08,Sagrado Profano,"Luísa Sonza, KayBlack",1459,BR
7753,2092,7753,106328,PT,2024-08,Si Antes Te Hubiera Conocido,KAROL G,1454,CO
7754,9720,7754,106272,PT,2024-08,Bênção,"Mizzy Miles, Van Zee, Bispo",1371,PT
7755,8054,7755,106288,PT,2024-08,Gata Only,"FloyyMenor, Cris Mj",1317,CL
7756,9110,7756,106262,PT,2024-08,Alô,"Dillaz, Plutonio",1301,PT
7757,10597,7757,106259,PT,2024-08,Alibi (with Pabllo Vittar & Yseult),"Sevdaliza, Pabllo Vittar, Yseult",1289,NL
7758,7846,7758,106268,PT,2024-08,Beautiful Things,Benson Boone,1253,US
7759,9913,7759,106284,PT,2024-08,Espresso,Sabrina Carpenter,1238,US
7760,2093,7760,107969,PY,2024-08,Si Antes Te Hubiera Conocido,KAROL G,1536,CO
7761,4213,7761,107976,PY,2024-08,Who,Jimin,1513,KR
7762,11425,7762,107936,PY,2024-08,Hoy,"Valentino Merlo, The La Planta",1478,AR
7763,2697,7763,107940,PY,2024-08,LUNA,"Feid, ATL Jacob",1433,CO
7764,8683,7764,107957,PY,2024-08,Piel,"Tiago PZK, Ke Personajes",1400,AR
7765,11492,7765,107950,PY,2024-08,Ohnana,Kapo,1395,CO
7766,9087,7766,107960,PY,2024-08,REAL GANGSTA LOVE,Trueno,1390,AR
7767,5034,7767,107928,PY,2024-08,Es un Secreto,Plan B,1345,GB
7768,8097,7768,107947,PY,2024-08,Mirame,"Blessd, Ovy On The Drums",1295,CO
7769,4522,7769,107943,PY,2024-08,Love Me Again,V,1221,KR
7770,11947,7770,109807,RO,2024-08,Hai sa ne iubim ca nemtii,Dani Mocanu,1527,RO
7771,11288,7771,109763,RO,2024-08,"Amo, Amo","Babasha, Ministerul Manelelor",1512,RO
7772,10578,7772,109772,RO,2024-08,Baklava,"Gya, Babasha",1505,JP
7773,4214,7773,109857,RO,2024-08,Who,Jimin,1458,KR
7774,11289,7774,109836,RO,2024-08,Păi naa,"Babasha, Ministerul Manelelor",1434,RO
7775,11964,7775,109855,RO,2024-08,Voila,"M.G.L., Erika Isac",1387,RO
7776,11290,7776,109830,RO,2024-08,Nebunia lui Babasha,"Babasha, Ministerul Manelelor",1362,RO
7777,11291,7777,109809,RO,2024-08,Ia-ma Du-ma,Babasha,1306,RO
7778,10598,7778,109762,RO,2024-08,Alibi (with Pabllo Vittar & Yseult),"Sevdaliza, Pabllo Vittar, Yseult",1268,NL
7779,11292,7779,109765,RO,2024-08,Aoleu,"Babasha, Ministerul Manelelor",1239,RO
7780,10696,7780,111839,SA,2024-08,BIRDS OF A FEATHER,Billie Eilish,1532,US
7781,4215,7781,111893,SA,2024-08,Who,Jimin,1509,KR
7782,11967,7782,111865,SA,2024-08,Lammah,Ayed,1464,SA
7783,11970,7783,111902,SA,2024-08,ايباه - ريمكس,Bee Remix,1452,SA
7784,9914,7784,111848,SA,2024-08,Espresso,Sabrina Carpenter,1418,US
7785,11976,7785,111838,SA,2024-08,Aybaah,Saif Amer,1394,IQ
7786,10113,7786,111874,SA,2024-08,Not Like Us,Kendrick Lamar,1349,US
7787,8055,7787,111853,SA,2024-08,Gata Only,"FloyyMenor, Cris Mj",1293,CL
7788,8626,7788,111847,SA,2024-08,End of Beginning,Djo,1221,US
7789,11777,7789,111843,SA,2024-08,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,1147,US
7790,10299,7790,113889,SE,2024-08,A Bar Song (Tipsy),Shaboozey,1521,US
7791,11695,7791,113980,SE,2024-08,Viva La Vida,Soppgirobygget,1486,NO
7792,8488,7792,113905,SE,2024-08,CALMA,"Y4ska, Dizzy",1429,SE
7793,8495,7793,113941,SE,2024-08,Look Who's Laughing Now,Benjamin Ingrosso,1387,SE
7794,10697,7794,113897,SE,2024-08,BIRDS OF A FEATHER,Billie Eilish,1329,US
7795,9735,7795,113923,SE,2024-08,Försent,"Hov1, Seinabo Sey",1318,SE
7796,5342,7796,113912,SE,2024-08,Djurens vaggvisa,"Humlan Djojj, Josefine Götestam",1310,SE
7797,9915,7797,113916,SE,2024-08,Espresso,Sabrina Carpenter,1263,US
7798,5329,7798,113982,SE,2024-08,Välkommen ner,Bolaget,1261,SE
7799,10588,7799,113929,SE,2024-08,Honey Boy (feat. Nile Rodgers & Shenseea),"Purple Disco Machine, Benjamin Ingrosso, Nile Rodgers, Shenseea",1214,DE
7800,4216,7800,116092,SG,2024-08,Who,Jimin,1548,KR
7801,10698,7801,116015,SG,2024-08,BIRDS OF A FEATHER,Billie Eilish,1506,US
7802,9916,7802,116030,SG,2024-08,Espresso,Sabrina Carpenter,1463,US
7803,9917,7803,116061,SG,2024-08,Please Please Please,Sabrina Carpenter,1442,US
7804,11363,7804,116037,SG,2024-08,"Good Luck, Babe!",Chappell Roan,1401,US
7805,11778,7805,116020,SG,2024-08,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,1356,US
7806,6770,7806,116097,SG,2024-08,we can't be friends (wait for your love),Ariana Grande,1284,US
7807,9351,7807,116085,SG,2024-08,Too Sweet,Hozier,1232,IE
7808,458,7808,116025,SG,2024-08,Cruel Summer,Taylor Swift,1210,US
7809,11771,7809,116019,SG,2024-08,Big Dawgs,"Hanumankind, Kalmi",1177,IN
7810,11314,7810,118091,SK,2024-08,NENI STRE$S,"Pil C, Luca Brassi10x, Separ",1550,SK
7811,5381,7811,118056,SK,2024-08,Bbejbb,"Separ, Peter Pann",1503,SK
7812,11315,7812,118092,SK,2024-08,NESTARAM SA,"Pil C, Luca Brassi10x",1502,SK
7813,7387,7813,118094,SK,2024-08,Narcos,"Hard Rico, Yzomandias",1403,CZ
7814,10599,7814,118053,SK,2024-08,Alibi (with Pabllo Vittar & Yseult),"Sevdaliza, Pabllo Vittar, Yseult",1383,NL
7815,2849,7815,118113,SK,2024-08,Suave,Calin,1368,CZ
7816,5382,7816,118114,SK,2024-08,Sunset,"Separ, Jerry Lee, P T K",1364,SK
7817,11772,7817,118060,SK,2024-08,Big Dawgs,"Hanumankind, Kalmi",1336,IN
7818,6476,7818,118103,SK,2024-08,Peniaze,"Luca Brassi10x, Crosso, Tisci",1335,SK
7819,6477,7819,118096,SK,2024-08,Netancuj,"Luca Brassi10x, Shimmi, AstralKid22",1254,SK
7820,4217,7820,120123,SV,2024-08,Who,Jimin,1547,KR
7821,2094,7821,120111,SV,2024-08,Si Antes Te Hubiera Conocido,KAROL G,1520,CO
7822,2698,7822,120076,SV,2024-08,LUNA,"Feid, ATL Jacob",1483,CO
7823,5035,7823,120067,SV,2024-08,Es un Secreto,Plan B,1439,GB
7824,8098,7824,120084,SV,2024-08,Mirame,"Blessd, Ovy On The Drums",1437,CO
7825,1448,7825,120093,SV,2024-08,PERRO NEGRO,"Bad Bunny, Feid",1351,PR
7826,2699,7826,120108,SV,2024-08,SORRY 4 THAT MUCH,Feid,1314,CO
7827,11493,7827,120090,SV,2024-08,Ohnana,Kapo,1306,CO
7828,10246,7828,120109,SV,2024-08,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",1253,JM
7829,9088,7829,120104,SV,2024-08,REAL GANGSTA LOVE,Trueno,1237,AR
7830,4218,7830,121821,TH,2024-08,Who,Jimin,1525,KR
7831,5433,7831,121801,TH,2024-08,Rockstar,LISA,1496,JP
7832,328,7832,121811,TH,2024-08,Standing Next to You,Jung Kook,1468,KR
7833,4523,7833,121789,TH,2024-08,Love Me Again,V,1458,KR
7834,11979,7834,121833,TH,2024-08,ดอกไม้ที่รอฝน (spring),"THE TOYS, NONT TANONT",1384,TH
7835,9135,7835,121794,TH,2024-08,Nightwalker,TEN,1381,GB
7836,329,7836,121807,TH,2024-08,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",1304,KR
7837,11700,7837,121778,TH,2024-08,DAY ONE,PUN,1292,TH
7838,11981,7838,121785,TH,2024-08,Haegeum,Agust D,1232,KR
7839,10699,7839,121775,TH,2024-08,BIRDS OF A FEATHER,Billie Eilish,1230,US
7840,11329,7840,123481,TR,2024-08,CISTAK,"Era7capone, Batuflex, Narco",1540,TR
7841,11715,7841,123549,TR,2024-08,Önümüz Yaz,Simge,1490,TR
7842,11982,7842,123469,TR,2024-08,Aradan Çok Yıllar Geçti,Tuğçe Kandemir,1441,TR
7843,5463,7843,123548,TR,2024-08,Ölüyorum Anla,Mert Demir,1345,TR
7844,5499,7844,123517,TR,2024-08,Küle Dönmüşsün,"Semicenk, Doğu Swag",1335,TR
7845,11703,7845,123534,TR,2024-08,Sen Bilmezsin,Dedublüman,1325,TR
7846,9764,7846,123491,TR,2024-08,Değişmene Rağmen,Ati242,1260,TR
7847,11984,7847,123487,TR,2024-08,Dale Don Dale,ElMusto,1257,TR
7848,8518,7848,123538,TR,2024-08,Sezen Aksu,Lvbel C5,1232,TR
7849,5470,7849,123496,TR,2024-08,ESC*BAR,BLOK3,1211,TR
7850,4524,7850,125167,TW,2024-08,Love Me Again,V,1537,KR
7851,4219,7851,125184,TW,2024-08,Who,Jimin,1532,KR
7852,8537,7852,125215,TW,2024-08,離開的一路上,理想混蛋,1465,TW
7853,4525,7853,125158,TW,2024-08,FRI(END)S,V,1438,KR
7854,9582,7854,125168,TW,2024-08,Magnetic,ILLIT,1416,KR
7855,11340,7855,125213,TW,2024-08,運轉人生 - 影集《華麗計程車行》插曲,邱軍,1347,TW
7856,10607,7856,125188,TW,2024-08,在加納共和國離婚,"Firdhaus, DIOR 大穎",1292,CN
7857,10700,7857,125147,TW,2024-08,BIRDS OF A FEATHER,Billie Eilish,1278,US
7858,9645,7858,125157,TW,2024-08,FOREVER,BABYMONSTER,1252,KR
7859,7183,7859,125182,TW,2024-08,Supernova,aespa,1209,KR
7860,11463,7860,126943,UA,2024-08,Ameli,"Big Baby Tape, Aarne, Toxi$",1503,RU
7861,10600,7861,126942,UA,2024-08,Alibi (with Pabllo Vittar & Yseult),"Sevdaliza, Pabllo Vittar, Yseult",1480,NL
7862,5599,7862,126995,UA,2024-08,Забий,"Wellboy, Parfeniuk",1423,UA
7863,11796,7863,126958,UA,2024-08,Guess featuring Billie Eilish,"Charli xcx, Billie Eilish",1416,GB
7864,11345,7864,126984,UA,2024-08,А що?,MONATIK,1391,UA
7865,11464,7865,126972,UA,2024-08,Supersonic,"Big Baby Tape, Aarne",1352,RU
7866,5590,7866,127015,UA,2024-08,Хартбіт,DOROFEEVA,1333,UA
7867,9254,7867,126980,UA,2024-08,i like the way you kiss me,Artemas,1277,GB
7868,5591,7868,126985,UA,2024-08,А я все плакала,"DOROFEEVA, LEBIGA",1272,UA
7869,5837,7869,126965,UA,2024-08,Lost Angeles,FRIENDLY THUG 52 NGG,1257,RU
7870,11364,7870,129110,US,2024-08,"Good Luck, Babe!",Chappell Roan,1507,US
7871,10701,7871,129083,US,2024-08,BIRDS OF A FEATHER,Billie Eilish,1451,US
7872,4220,7872,129166,US,2024-08,Who,Jimin,1448,KR
7873,9918,7873,129143,US,2024-08,Please Please Please,Sabrina Carpenter,1432,US
7874,11021,7874,129119,US,2024-08,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",1406,US
7875,9919,7875,129101,US,2024-08,Espresso,Sabrina Carpenter,1344,US
7876,10300,7876,129079,US,2024-08,A Bar Song (Tipsy),Shaboozey,1339,US
7877,10114,7877,129139,US,2024-08,Not Like Us,Kendrick Lamar,1332,US
7878,11365,7878,129113,US,2024-08,HOT TO GO!,Chappell Roan,1251,US
7879,10074,7879,129133,US,2024-08,MILLION DOLLAR BABY,Tommy Richman,1187,US
7880,2095,7880,130912,UY,2024-08,Si Antes Te Hubiera Conocido,KAROL G,1545,CO
7881,11426,7881,130875,UY,2024-08,Hoy,"Valentino Merlo, The La Planta",1499,AR
7882,778,7882,130920,UY,2024-08,UN SIGLO SIN TI,"Luck Ra, Chayanne",1448,AR
7883,10926,7883,130895,UY,2024-08,"Perdonarte, ¿Para Qué?","Los Ángeles Azules, Emilia",1443,MX
7884,926,7884,130864,UY,2024-08,Cuando Te Vi | CROSSOVER #5,"Big One, Maria Becerra, Trueno",1426,AR
7885,9089,7885,130901,UY,2024-08,REAL GANGSTA LOVE,Trueno,1349,AR
7886,8056,7886,130894,UY,2024-08,PELIGROSA,FloyyMenor,1296,CL
7887,779,7887,130899,UY,2024-08,QUE ME FALTE TODO,"Luck Ra, Abel Pintos",1246,AR
7888,11727,7888,130916,UY,2024-08,Tan Nervioso,LA NUEVA ESCUELA,1228,ZA
7889,11728,7889,130883,UY,2024-08,La Corriente,LA NUEVA ESCUELA,1208,ZA
7890,4221,7890,132776,VE,2024-08,Who,Jimin,1546,KR
7891,2096,7891,132763,VE,2024-08,Si Antes Te Hubiera Conocido,KAROL G,1515,CO
7892,11494,7892,132744,VE,2024-08,Ohnana,Kapo,1458,CO
7893,8099,7893,132738,VE,2024-08,Mirame,"Blessd, Ovy On The Drums",1417,CO
7894,2700,7894,132726,VE,2024-08,LUNA,"Feid, ATL Jacob",1413,CO
7895,8431,7895,132745,VE,2024-08,Orion,"Boza, ELENA ROSE",1360,PA
7896,2701,7896,132759,VE,2024-08,SORRY 4 THAT MUCH,Feid,1312,CO
7897,10247,7897,132761,VE,2024-08,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",1267,JM
7898,2097,7898,132685,VE,2024-08,AMARGURA,KAROL G,1241,CO
7899,11830,7899,132717,VE,2024-08,Hasta Aquí Llegué,"Nanpa Básico, Beéle",1203,CO
7900,4222,7900,134505,VN,2024-08,Who,Jimin,1550,KR
7901,330,7901,134495,VN,2024-08,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",1517,KR
7902,331,7902,134499,VN,2024-08,Standing Next to You,Jung Kook,1473,KR
7903,9781,7903,134519,VN,2024-08,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,1378,VN
7904,11987,7904,134484,VN,2024-08,MỘNG YU,"AMEE, RPT MCK",1329,VN
7905,4526,7905,134478,VN,2024-08,Love Me Again,V,1278,KR
7906,11989,7906,134470,VN,2024-08,"HÀO QUANG (feat. RHYDER, Dương Domic & Pháp Kiều)","ANH TRAI ""SAY HI"", RHYDER, Dương Domic, Pháp Kiều",1256,VN
7907,11741,7907,134467,VN,2024-08,Exit Sign,"HIEUTHUHAI, marzuz",1232,VN
7908,10616,7908,134494,VN,2024-08,Sau Cơn Mưa,"CoolKid, RHYDER",1224,VN
7909,11990,7909,134490,VN,2024-08,"REGRET (feat. Quân A.P, Pháp Kiều, Quang Trung, Ali Hoàng Dương & Lâm Bảo Ngọc)","ANH TRAI ""SAY HI"", Quân A.P, Pháp Kiều, Quang Trung, Ali Hoàng Dương, Lâm Bảo Ngọc",1116,VN
7910,5675,7910,136490,ZA,2024-08,Yebo Lapho (Gogo) (feat. DJ Maphorisa & Djy Biza),"Felo Le Tee, Scotts Maphuma, Thabza Tee, DJ Maphorisa, Djy Biza",1550,ZA
7911,5667,7911,136436,ZA,2024-08,Kwelanga 2.0 (feat. Tman Xpress & LeeMcKrazy),"Bassie, M-Touch, Ranger, Amaza, LeeMcKrazy, Tman Xpress",1476,ZA
7912,10115,7912,136453,ZA,2024-08,Not Like Us,Kendrick Lamar,1455,US
7913,10702,7913,136389,ZA,2024-08,BIRDS OF A FEATHER,Billie Eilish,1368,US
7914,11995,7914,136491,ZA,2024-08,eGoli (feat. Eltee & Novatron),"CowBoii, Mellow & Sleazy, Scotts Maphuma, Eltee, Novatron",1346,ZA
7915,11759,7915,136451,ZA,2024-08,Ngathi Nguye,"Umafikizolo, Umashotana",1310,ZA
7916,5627,7916,136383,ZA,2024-08,Ama Gear,"Dlala Thukzin, Funky Qla, Zee Nxumalo, MK Productions",1305,ZA
7917,11761,7917,136430,ZA,2024-08,KEHLANI,Jordan Adetunji,1284,NG
7918,11997,7918,136489,ZA,2024-08,Xola,"Msongi, Cici, Sir Trill, Dot Mega",1257,ZA
7919,10620,7919,136485,ZA,2024-08,"Wadibusa (feat. OHP Sage, Pcee, & Djy Biza)","Uncle Waffles, Royal MusiQ, OHP Sage, Pcee, Djy Biza",1252,ZA
7920,10703,7920,1104,AE,2024-09,BIRDS OF A FEATHER,Billie Eilish,1486,US
7921,11999,7921,1113,AE,2024-09,Die With A Smile,"Lady Gaga, Bruno Mars",1481,US
7922,9920,7922,1118,AE,2024-09,Espresso,Sabrina Carpenter,1435,US
7923,9921,7923,1165,AE,2024-09,Taste,Sabrina Carpenter,1389,US
7924,9922,7924,1154,AE,2024-09,Please Please Please,Sabrina Carpenter,1360,US
7925,11366,7925,1123,AE,2024-09,"Good Luck, Babe!",Chappell Roan,1284,US
7926,11773,7926,1108,AE,2024-09,Big Dawgs,"Hanumankind, Kalmi",1262,IN
7927,11649,7927,1181,AE,2024-09,sining (feat. Jay R),"Dionela, Jay R",1237,PH
7928,11161,7928,1142,AE,2024-09,Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",1228,DE
7929,4223,7929,1176,AE,2024-09,Who,Jimin,1197,KR
7930,2098,7930,2928,AR,2024-09,Si Antes Te Hubiera Conocido,KAROL G,1484,CO
7931,11427,7931,2888,AR,2024-09,Hoy,"Valentino Merlo, The La Planta",1452,AR
7932,8684,7932,2866,AR,2024-09,Alegría,"Tiago PZK, Anitta, Emilia",1418,AR
7933,780,7933,2876,AR,2024-09,DOCTOR,"Luck Ra, Nicki Nicole",1363,AR
7934,10927,7934,2911,AR,2024-09,"Perdonarte, ¿Para Qué?","Los Ángeles Azules, Emilia",1325,MX
7935,8685,7935,2912,AR,2024-09,Piel,"Tiago PZK, Ke Personajes",1319,AR
7936,927,7936,2874,AR,2024-09,Cuando Te Vi | CROSSOVER #5,"Big One, Maria Becerra, Trueno",1250,AR
7937,8733,7937,2939,AR,2024-09,Un Besito Más,"Salastkbron, Diel Paris",1224,AR
7938,781,7938,2937,AR,2024-09,UN SIGLO SIN TI,"Luck Ra, Chayanne",1205,AR
7939,11438,7939,2931,AR,2024-09,TERAPIA DE CHOQUE,"La Joaqui, DobleP, Gusty dj",1198,AR
7940,11784,7940,4948,AT,2024-09,Bauch Beine Po,Shirin David,1460,DE
7941,10704,7941,4946,AT,2024-09,BIRDS OF A FEATHER,Billie Eilish,1357,US
7942,7847,7942,4949,AT,2024-09,Beautiful Things,Benson Boone,1216,US
7943,12301,7943,5019,AT,2024-09,The Emptiness Machine,Linkin Park,1200,US
7944,12337,7944,5010,AT,2024-09,Rote Flaggen,Berq,1193,DE
7945,9255,7945,5034,AT,2024-09,i like the way you kiss me,Artemas,1186,GB
7946,12000,7946,4960,AT,2024-09,Die With A Smile,"Lady Gaga, Bruno Mars",1164,US
7947,10301,7947,4938,AT,2024-09,A Bar Song (Tipsy),Shaboozey,1157,US
7948,9923,7948,4963,AT,2024-09,Espresso,Sabrina Carpenter,1148,US
7949,5682,7949,5002,AT,2024-09,Out Of The Dark,RAF Camora,1016,AT
7950,9924,7950,7101,AU,2024-09,Taste,Sabrina Carpenter,1500,US
7951,10705,7951,7044,AU,2024-09,BIRDS OF A FEATHER,Billie Eilish,1457,US
7952,12001,7952,7056,AU,2024-09,Die With A Smile,"Lady Gaga, Bruno Mars",1441,US
7953,9925,7953,7061,AU,2024-09,Espresso,Sabrina Carpenter,1416,US
7954,10302,7954,7037,AU,2024-09,A Bar Song (Tipsy),Shaboozey,1365,US
7955,11367,7955,7065,AU,2024-09,"Good Luck, Babe!",Chappell Roan,1354,US
7956,9926,7956,7086,AU,2024-09,Please Please Please,Sabrina Carpenter,1316,US
7957,7848,7957,7046,AU,2024-09,Beautiful Things,Benson Boone,1279,US
7958,9927,7958,7047,AU,2024-09,Bed Chem,Sabrina Carpenter,1258,US
7959,11022,7959,7070,AU,2024-09,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",1255,US
7960,11162,7961,8892,BE,2024-09,Move,"Lost Frequencies, Tom Odell",1467,DE
7961,11804,7960,8858,BE,2024-09,Black Friday (pretty like the sun),"Adam Port, Stryv, Keinemusik, Orso, Malachiii",1467,BE
7962,10706,7962,8854,BE,2024-09,BIRDS OF A FEATHER,Billie Eilish,1399,US
7963,12002,7963,8866,BE,2024-09,Die With A Smile,"Lady Gaga, Bruno Mars",1391,US
7964,7849,7964,8856,BE,2024-09,Beautiful Things,Benson Boone,1356,US
7965,9928,7965,8868,BE,2024-09,Espresso,Sabrina Carpenter,1336,US
7966,4782,7966,8904,BE,2024-09,SOIS PAS TIMIDE,GIMS,1317,FR
7967,11001,7967,8910,BE,2024-09,Stargazing,Myles Smith,1253,GB
7968,4783,7968,8905,BE,2024-09,SPIDER,"GIMS, DYSTINCT",1207,FR
7969,2099,7969,8907,BE,2024-09,Si Antes Te Hubiera Conocido,KAROL G,1153,CO
7970,4224,7970,10987,BG,2024-09,Who,Jimin,1463,KR
7971,1202,7971,10990,BG,2024-09,"Бом, Бом",Djordan,1437,BG
7972,11046,7972,10954,BG,2024-09,Mi Amor,"Dessita, Djordan",1383,BG
7973,1217,7973,10995,BG,2024-09,Дум Так,Medi,1359,FR
7974,11035,7974,11009,BG,2024-09,Окадар,"DJ Damyan, Emanuela",1354,BG
7975,11810,7975,10961,BG,2024-09,OTKACHALKI,"V:RGO, Boro Purvi, Krisko",1313,BG
7976,4225,7976,10925,BG,2024-09,Be Mine,Jimin,1231,KR
7977,11813,7977,11006,BG,2024-09,Моята принцеса,"Konstantin, Tomas",1228,DE
7978,11042,7978,10952,BG,2024-09,Losha,Andrea,1206,IT
7979,6694,7979,10920,BG,2024-09,AMG Isteria,"Tedi Aleksandrova, Silver",1203,BG
7980,2100,7980,12779,BO,2024-09,Si Antes Te Hubiera Conocido,KAROL G,1497,CO
7981,8686,7981,12764,BO,2024-09,Piel,"Tiago PZK, Ke Personajes",1454,AR
7982,4226,7982,12787,BO,2024-09,Who,Jimin,1426,KR
7983,2702,7983,12746,BO,2024-09,LUNA,"Feid, ATL Jacob",1385,CO
7984,8100,7984,12752,BO,2024-09,Mirame,"Blessd, Ovy On The Drums",1353,CO
7985,11495,7985,12782,BO,2024-09,UWAIE,Kapo,1337,CO
7986,12003,7986,12735,BO,2024-09,Die With A Smile,"Lady Gaga, Bruno Mars",1321,US
7987,5036,7987,12739,BO,2024-09,Es un Secreto,Plan B,1299,GB
7988,12341,7988,12774,BO,2024-09,SE ME OLVIDA,"Maisak, Feid",1298,CO
7989,11428,7989,12742,BO,2024-09,Hoy,"Valentino Merlo, The La Planta",1253,AR
7990,11820,7990,14583,BR,2024-09,Saveiro,"Kaique e Felipe, Luan Pereira",1474,BR
7991,12364,7991,14504,BR,2024-09,A Danada Me Ligando,"MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Mc Kako",1399,BR
7992,9396,7992,14599,BR,2024-09,Xonei,"Jorge & Mateus, Henrique & Juliano",1388,BR
7993,11823,7993,14589,BR,2024-09,Só Fé,Grelo,1211,BR
7994,7329,7994,14516,BR,2024-09,CLONE - Ao Vivo,Luan Santana,1178,BR
7995,11815,7995,14598,BR,2024-09,Wi-Fi - Ao Vivo,"Traia Véia, Luan Pereira",1161,BR
7996,10357,7996,14590,BR,2024-09,THE BOX MEDLEY FUNK 2,"THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha",1140,CA
7997,12004,7997,14531,BR,2024-09,Die With A Smile,"Lady Gaga, Bruno Mars",1133,US
7998,11453,7998,14593,BR,2024-09,Triplex - Ao Vivo,"Matheus Fernandes, Matheus & Kauan",1125,BR
7999,7919,7999,14555,BR,2024-09,Me Caiu Tão Bem - Ao Vivo,"Murilo Huff, Gustavo Mioto",1044,BR
8000,12368,8000,16492,BY,2024-09,Адская колыбельная,Poshlaya Molly,1499,UA
8001,12375,8001,16538,BY,2024-09,гладиатор/рыцарь,fallen777angel,1471,RU
8002,4527,8002,16468,BY,2024-09,Love Me Again,V,1425,KR
8003,4227,8003,16487,BY,2024-09,Who,Jimin,1408,KR
8004,11465,8004,16447,BY,2024-09,Ameli,"Big Baby Tape, Aarne, Toxi$",1358,RU
8005,11466,8005,16485,BY,2024-09,Turbo (Majestic),Big Baby Tape,1310,RU
8006,11467,8006,16484,BY,2024-09,Supersonic,"Big Baby Tape, Aarne",1294,RU
8007,5824,8007,16516,BY,2024-09,РЕВНУЮ,"Aarne, BUSHIDO ZHO, Liza Evans",1234,RU
8008,5838,8008,16467,BY,2024-09,Lost Angeles,FRIENDLY THUG 52 NGG,1217,RU
8009,4528,8009,16457,BY,2024-09,FRI(END)S,V,1185,KR
8010,9929,8010,18655,CA,2024-09,Taste,Sabrina Carpenter,1476,US
8011,10303,8011,18582,CA,2024-09,A Bar Song (Tipsy),Shaboozey,1474,US
8012,12005,8012,18600,CA,2024-09,Die With A Smile,"Lady Gaga, Bruno Mars",1430,US
8013,9930,8013,18603,CA,2024-09,Espresso,Sabrina Carpenter,1375,US
8014,10707,8014,18587,CA,2024-09,BIRDS OF A FEATHER,Billie Eilish,1368,US
8015,11023,8015,18616,CA,2024-09,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",1361,US
8016,11368,8016,18608,CA,2024-09,"Good Luck, Babe!",Chappell Roan,1341,US
8017,9931,8017,18637,CA,2024-09,Please Please Please,Sabrina Carpenter,1289,US
8018,7850,8018,18588,CA,2024-09,Beautiful Things,Benson Boone,1259,US
8019,9932,8019,18589,CA,2024-09,Bed Chem,Sabrina Carpenter,1210,US
