,index,country,month,name,artists,borda_score
4899,109413,RO,2024-04,Like That,"Future, Metro Boomin, Kendrick Lamar",961
4900,111497,SA,2024-04,End of Beginning,Djo,1283
4901,111517,SA,2024-04,Like Crazy,Jimin,1276
4902,111566,SA,2024-04,i like the way you kiss me,Artemas,1247
4903,111570,SA,2024-04,we can't be friends (wait for your love),Ariana Grande,1201
4904,111529,SA,2024-04,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",1091
4905,111499,SA,2024-04,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",1083
4906,111526,SA,2024-04,My Love Mine All Mine,Mitski,1056
4907,111537,SA,2024-04,SLAY!,Eternxlkz,1052
4908,111540,SA,2024-04,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",1044
4909,111519,SA,2024-04,Love Me Again,V,1036
4910,113598,SE,2024-04,VEM FAN E DU?,"Hooja, Miriam Bryant",1324
4911,113602,SE,2024-04,i like the way you kiss me,Artemas,1293
4912,113520,SE,2024-04,Bærum Bitches (Mannschaft),"Søte og Rare Gutter, Mannschaft",1213
4913,113573,SE,2024-04,Que Sera,Medina,1190
4914,113554,SE,2024-04,Jag önskar jag brydde mig mer,Hov1,1152
4915,113594,SE,2024-04,Too Sweet,Hozier,1110
4916,113514,SE,2024-04,Beautiful Things,Benson Boone,1102
4917,113539,SE,2024-04,HEMSK,"Sarettii, Asme",1081
4918,113543,SE,2024-04,Hålla mig,Molly Sandén,1021
4919,113587,SE,2024-04,TEXAS HOLD 'EM,Beyoncé,1009
4920,115693,SG,2024-04,Magnetic,ILLIT,1429
4921,115758,SG,2024-04,we can't be friends (wait for your love),Ariana Grande,1370
4922,115713,SG,2024-04,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",1291
4923,115663,SG,2024-04,End of Beginning,Djo,1253
4924,115658,SG,2024-04,Cruel Summer,Taylor Swift,1236
4925,115750,SG,2024-04,greedy,Tate McRae,1095
4926,115708,SG,2024-04,SHEESH,BABYMONSTER,1008
4927,115714,SG,2024-04,Smart,LE SSERAFIM,994
4928,115711,SG,2024-04,Saturn,SZA,990
4929,115754,SG,2024-04,intro (end of the world),Ariana Grande,976
4930,117739,SK,2024-04,i like the way you kiss me,Artemas,1450
4931,117642,SK,2024-04,Bbejbb,"Separ, Peter Pann",1406
4932,117643,SK,2024-04,Beautiful Things,Benson Boone,1353
4933,117656,SK,2024-04,End of Beginning,Djo,1273
4934,117724,SK,2024-04,Too Sweet,Hozier,1192
4935,117648,SK,2024-04,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",1173
4936,117717,SK,2024-04,Sunset,"Separ, Jerry Lee, P T K",1132
4937,117726,SK,2024-04,Tvoje ruže,Sima,1104
4938,117738,SK,2024-04,greedy,Tate McRae,1069
4939,117704,SK,2024-04,Pedro,"Jaxomy, Agatino Romero, Raffaella Carrà",1046
4940,119715,SV,2024-04,LUNA,"Feid, ATL Jacob",1483
4941,119702,SV,2024-04,Gata Only,"FloyyMenor, Cris Mj",1473
4942,119719,SV,2024-04,La Diabla,Xavi,1420
4943,119734,SV,2024-04,PERRO NEGRO,"Bad Bunny, Feid",1388
4944,119710,SV,2024-04,LA FALDA,Myke Towers,1359
4945,119752,SV,2024-04,Según Quién,"Maluma, Carin Leon",1328
4946,119696,SV,2024-04,Es un Secreto,Plan B,1310
4947,119742,SV,2024-04,QLONA,"KAROL G, Peso Pluma",1275
4948,119744,SV,2024-04,Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",1216
4949,119679,SV,2024-04,AMARGURA,KAROL G,1171
4950,121475,TH,2024-04,Like Crazy,Jimin,1469
4951,121491,TH,2024-04,Standing Next to You,Jung Kook,1453
4952,121477,TH,2024-04,Love Me Again,V,1429
4953,121481,TH,2024-04,Nightwalker,TEN,1398
4954,121469,TH,2024-04,FRI(END)S,V,1392
4955,121478,TH,2024-04,MONEY,LISA,1324
4956,121474,TH,2024-04,LALISA,LISA,1276
4957,121462,TH,2024-04,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",1232
4958,121524,TH,2024-04,เผื่อวันไหนเธอจะกลับมา,guncharlie,1213
4959,121487,TH,2024-04,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",1203
4960,123213,TR,2024-04,SUBMARINER,"AKDO, Lvbel C5",1459
4961,123202,TR,2024-04,Lan,Zeynep Bastık,1454
4962,123176,TR,2024-04,DACIA X YATIYA - Remix,"Lvbel C5, Melis Kar",1411
4963,123189,TR,2024-04,Hayırlı Günler,Aydın Kurtoğlu,1347
4964,123172,TR,2024-04,Bir İmkansız Var,"Emrah Karaduman, Merve Özbey",1269
4965,123178,TR,2024-04,DOĞUŞTAN BERİ HAKLIYIM (tmm),Lvbel C5,1258
4966,123238,TR,2024-04,pVg,Motive,1255
4967,123175,TR,2024-04,Cehennemin Dibi,Mert Demir,1108
4968,123166,TR,2024-04,Batık Gemi,Semicenk,1101
4969,123196,TR,2024-04,Kaptan,Ati242,1086
4970,124870,TW,2024-04,Magnetic,ILLIT,1500
4971,124924,TW,2024-04,離開的一路上,理想混蛋,1442
4972,124852,TW,2024-04,EASY,LE SSERAFIM,1378
4973,124923,TW,2024-04,都是weather你,"JOYCE 就以斯, 楊子平 ᏟᎪsᏢᎬᏒ",1354
4974,124866,TW,2024-04,Love Me Again,V,1337
4975,124856,TW,2024-04,Fate,(G)I-DLE,1300
4976,124855,TW,2024-04,FRI(END)S,V,1240
4977,124879,TW,2024-04,SHEESH,BABYMONSTER,1227
4978,124882,TW,2024-04,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",1205
4979,124913,TW,2024-04,总会有人 (男版),承桓,1168
4980,126643,UA,2024-04,i like the way you kiss me,Artemas,1500
4981,126645,UA,2024-04,juice,daryana,1414
4982,126677,UA,2024-04,Последняя Любовь,MORGENSHTERN,1393
4983,126692,UA,2024-04,Я тобі брехала,Klavdia Petrivna,1387
4984,126667,UA,2024-04,Можно я с тобой (can i come with you),AP$ENT,1376
4985,126644,UA,2024-04,if u think i'm pretty,Artemas,1349
4986,126675,UA,2024-04,Покохай мене,"Chico, Qatoshi, 100лиця",1290
4987,126638,UA,2024-04,Teresa & Maria,"alyona alyona, Jerry Heil",1270
4988,126622,UA,2024-04,End of Beginning,Djo,1176
4989,126665,UA,2024-04,Крепче,KRBK,1151
4990,128762,US,2024-04,Too Sweet,Hozier,1246
4991,128706,US,2024-04,Like That,"Future, Metro Boomin, Kendrick Lamar",1193
4992,128780,US,2024-04,i like the way you kiss me,Artemas,1145
4993,128659,US,2024-04,Beautiful Things,Benson Boone,1065
4994,128661,US,2024-04,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",995
4995,128673,US,2024-04,End of Beginning,Djo,939
4996,128789,US,2024-04,we can't be friends (wait for your love),Ariana Grande,933
4997,128765,US,2024-04,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",919
4998,128697,US,2024-04,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",887
4999,128738,US,2024-04,Saturn,SZA,882
5000,130627,UY,2024-04,Un Besito Más,"Salastkbron, Diel Paris",1272
5001,130610,UY,2024-04,Piel,"Tiago PZK, Ke Personajes",1268
5002,130586,UY,2024-04,Gata Only,"FloyyMenor, Cris Mj",1255
5003,130602,UY,2024-04,Mil Preguntas,"The La Planta, Luana",1191
5004,130624,UY,2024-04,Tal Para Cual,"Salastkbron, Omar Varela",1177
5005,130565,UY,2024-04,30 GRADOS,"El Turko, Mandale Flow",1168
5006,130587,UY,2024-04,HOLA PERDIDA,"Luck Ra, KHEA",1110
5007,130630,UY,2024-04,Una Foto Remix (feat. Emilia),"Mesita, Nicki Nicole, Tiago PZK, Emilia",1102
5008,130593,UY,2024-04,LUNA,"Feid, ATL Jacob",1089
5009,130597,UY,2024-04,M.A.I,Milo j,973
5010,132278,VE,2024-04,LUNA,"Feid, ATL Jacob",1240
5011,132274,VE,2024-04,LA RANGER (feat. Myke Towers),"The Academy: Segunda Misión, Sech, Justin Quiles, Lenny Tavárez, Dalex, Dímelo Flow, Myke Towers",1197
5012,132238,VE,2024-04,AMARGURA,KAROL G,1161
5013,132300,VE,2024-04,PERRO NEGRO,"Bad Bunny, Feid",1118
5014,132269,VE,2024-04,Gata Only,"FloyyMenor, Cris Mj",1094
5015,132302,VE,2024-04,QLONA,"KAROL G, Peso Pluma",1092
5016,132241,VE,2024-04,BBY BOO - REMIX,"iZaak, Jhayco, Anuel AA",1041
5017,132272,VE,2024-04,LA FALDA,Myke Towers,1018
5018,132303,VE,2024-04,"QUÍTENME EL TELÉFONO (feat. Yandel, Jay Wheeler)","The Academy: Segunda Misión, Sech, Lenny Tavárez, Justin Quiles, Dalex, Dímelo Flow, Yandel, Jay Wheeler",1016
5019,132279,VE,2024-04,La Bachata,Manuel Turizo,957
5020,134168,VN,2024-04,Standing Next to You,Jung Kook,1493
5021,134175,VN,2024-04,Từng Là,Vũ Cát Tường,1436
5022,134126,VN,2024-04,Chúng Ta Của Tương Lai,Sơn Tùng M-TP,1421
5023,134164,VN,2024-04,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",1419
5024,134149,VN,2024-04,Magnetic,ILLIT,1351
5025,134176,VN,2024-04,Từng Quen,"Wren Evans, itsnk",1316
5026,134146,VN,2024-04,Like Crazy,Jimin,1275
5027,134147,VN,2024-04,Love Me Again,V,1258
5028,134136,VN,2024-04,FRI(END)S,V,1243
5029,134129,VN,2024-04,Chịu Cách Mình Nói Thua,"RHYDER, CoolKid, BAN",1231
5030,136056,ZA,2024-04,"Tshwala Bam (feat. S.N.E, EeQue)","TitoM, Yuppe, EeQue, S.N.E",1294
5031,135991,ZA,2024-04,"Imithandazo (feat. Young Stunna, DJ Maphorisa, Sizwe Alakine & Umthakathi Kush)","Kabza De Small, Mthunzi, DJ Maphorisa, Young Stunna, Sizwe Alakine, Umthakathi Kush",1247
5032,136072,ZA,2024-04,i like the way you kiss me,Artemas,1107
5033,135954,ZA,2024-04,Beautiful Things,Benson Boone,1092
5034,136004,ZA,2024-04,Like That,"Future, Metro Boomin, Kendrick Lamar",1088
5035,136010,ZA,2024-04,Masithokoze,"DJ Stokie, Eemoh",1067
5036,135981,ZA,2024-04,Funk 99,"Shakes & Les, LeeMcKrazy",1015
5037,135948,ZA,2024-04,"Amalobolo (feat. Stixx, Nia Pearl)","Kelvin Momo, Babalwa M, Nia Pearl, Stixx",1014
5038,136059,ZA,2024-04,Uhambe Wrongo (feat. Mr. Maker),"Bandros, Kelvin Momo, Smash SA, Mr. Maker",1010
5039,135986,ZA,2024-04,Hit after Hit,Ugatsheni,1000
5040,744,AE,2024-05,Espresso,Sabrina Carpenter,1545
5041,820,AE,2024-05,i like the way you kiss me,Artemas,1392
5042,832,AE,2024-05,we can't be friends (wait for your love),Ariana Grande,1379
5043,753,AE,2024-05,Gata Only,"FloyyMenor, Cris Mj",1303
5044,751,AE,2024-05,Fortnight (feat. Post Malone),"Taylor Swift, Post Malone",1292
5045,743,AE,2024-05,End of Beginning,Djo,1279
5046,772,AE,2024-05,MILLION DOLLAR BABY,Tommy Richman,1276
5047,780,AE,2024-05,Not Like Us,Kendrick Lamar,1274
5048,763,AE,2024-05,Illuminati,"Sushin Shyam, Dabzee, Vinayak Sasikumar",1220
5049,806,AE,2024-05,Too Sweet,Hozier,1215
5050,2556,AR,2024-05,"BESAME (feat. Tiago PZK, Khea & Neo Pistea) - Remix","Bhavi, Seven Kayne, Milo j, Tiago PZK, KHEA, Neo Pistea",1538
5051,2618,AR,2024-05,Un Besito Más,"Salastkbron, Diel Paris",1494
5052,2598,AR,2024-05,Piel,"Tiago PZK, Ke Personajes",1434
5053,2552,AR,2024-05,30 GRADOS,"El Turko, Mandale Flow",1384
5054,2584,AR,2024-05,LUNA,"Feid, ATL Jacob",1360
5055,2575,AR,2024-05,Gata Only,"FloyyMenor, Cris Mj",1333
5056,2608,AR,2024-05,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",1317
5057,2578,AR,2024-05,HOLA PERDIDA,"Luck Ra, KHEA",1309
5058,2613,AR,2024-05,Tal Para Cual,"Salastkbron, Omar Varela",1253
5059,2617,AR,2024-05,UH LA LA LA,"DobleP, Salastkbron, Gusty dj",1224
5060,4609,AT,2024-05,i like the way you kiss me,Artemas,1479
5061,4582,AT,2024-05,Too Sweet,Hozier,1331
5062,4597,AT,2024-05,Wunder,"AYLIVA, Apache 207",1306
5063,4488,AT,2024-05,Belong Together,Mark Ambor,1300
5064,4486,AT,2024-05,Beautiful Things,Benson Boone,1265
5065,4514,AT,2024-05,Gata Only,"FloyyMenor, Cris Mj",1263
5066,4555,AT,2024-05,Pedro,"Jaxomy, Agatino Romero, Raffaella Carrà",1262
5067,4473,AT,2024-05,A Bar Song (Tipsy),Shaboozey,1173
5068,4505,AT,2024-05,Espresso,Sabrina Carpenter,1085
5069,4538,AT,2024-05,MILLION DOLLAR BABY,Tommy Richman,1056
5070,6726,AU,2024-05,A Bar Song (Tipsy),Shaboozey,1489
5071,6744,AU,2024-05,Espresso,Sabrina Carpenter,1477
5072,6765,AU,2024-05,MILLION DOLLAR BABY,Tommy Richman,1433
5073,6736,AU,2024-05,Beautiful Things,Benson Boone,1361
5074,6749,AU,2024-05,Fortnight (feat. Post Malone),"Taylor Swift, Post Malone",1347
5075,6795,AU,2024-05,Too Sweet,Hozier,1325
5076,6802,AU,2024-05,i like the way you kiss me,Artemas,1298
5077,6783,AU,2024-05,Stick Season,Noah Kahan,1186
5078,6768,AU,2024-05,Not Like Us,Kendrick Lamar,1173
5079,6762,AU,2024-05,Lose Control,Teddy Swims,1137
5080,8620,BE,2024-05,i like the way you kiss me,Artemas,1520
5081,8541,BE,2024-05,Beautiful Things,Benson Boone,1491
5082,8554,BE,2024-05,Europapa,Joost,1485
5083,8582,BE,2024-05,Pedro,"Jaxomy, Agatino Romero, Raffaella Carrà",1370
5084,8544,BE,2024-05,Belong Together,Mark Ambor,1368
5085,8553,BE,2024-05,Espresso,Sabrina Carpenter,1330
5086,8609,BE,2024-05,Too Sweet,Hozier,1253
5087,8595,BE,2024-05,Stumblin' In,CYRIL,1234
5088,8558,BE,2024-05,Gata Only,"FloyyMenor, Cris Mj",1220
5089,8568,BE,2024-05,Imagine,Carbonne,1158
5090,10519,BG,2024-05,DALE BABY,"Galin, Dessita",1437
5091,10612,BG,2024-05,Къртиш,Djordan,1425
5092,10623,BG,2024-05,"Пуши, пуши","Danna, Konstantin",1361
5093,10524,BG,2024-05,Espresso,Sabrina Carpenter,1350
5094,10557,BG,2024-05,MOY SI MERAK,"SIMONA, Mirela",1346
5095,10602,BG,2024-05,i like the way you kiss me,Artemas,1321
5096,10556,BG,2024-05,MILLION DOLLAR BABY,Tommy Richman,1303
5097,10610,BG,2024-05,К'ъв съм як,Djordan,1262
5098,10613,BG,2024-05,Лудница,"Lidia, Azis",1219
5099,10627,BG,2024-05,"Топ, топ, топ","Toni Storaro, Kiril Kirilov, Alisia",1189
5100,12493,BO,2024-05,Piel,"Tiago PZK, Ke Personajes",1545
5101,12471,BO,2024-05,LUNA,"Feid, ATL Jacob",1502
5102,12503,BO,2024-05,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",1465
5103,12463,BO,2024-05,HOLA PERDIDA,"Luck Ra, KHEA",1408
5104,12461,BO,2024-05,Gata Only,"FloyyMenor, Cris Mj",1371
5105,12456,BO,2024-05,Es un Secreto,Plan B,1327
5106,12507,BO,2024-05,Una Foto Remix (feat. Emilia),"Mesita, Nicki Nicole, Tiago PZK, Emilia",1298
5107,12476,BO,2024-05,La Morocha,"Luck Ra, BM",1263
5108,12520,BO,2024-05,offline,"Young Miko, Feid",1233
5109,12473,BO,2024-05,La Bachata,Manuel Turizo,1213
5110,14124,BR,2024-05,Digitando,Gustavo Moura & Rafael,1509
5111,14157,BR,2024-05,Mtg Quero Te Encontrar,"DJ JZ, Humberto & Ronaldo, Mc Mininin, DJ LG PROD, Silvanno Salles",1448
5112,14163,BR,2024-05,Não Vou Namorar,"DJ Ws da Igrejinha, DJ JOÃO PEREIRA, Mc Dudu Sk, MC TH DA SERRA, DALÃMA",1418
5113,14188,BR,2024-05,THE BOX MEDLEY FUNK 2,"THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha",1407
5114,14137,BR,2024-05,Gosta De Rua - Ao Vivo,Felipe e Rodrigo,1391
5115,14127,BR,2024-05,Dois Tristes - Ao Vivo,Simone Mendes,1350
5116,14128,BR,2024-05,ENTRA NA DEFENDER,"Luan Pereira, Mc Daniel",1334
5117,14139,BR,2024-05,Haverá Sinais - Ao Vivo,"Jorge & Mateus, Lauana Prado",1290
5118,14122,BR,2024-05,Deu Moral - Ao Vivo,Zé Neto & Cristiano,1230
5119,14155,BR,2024-05,Morena De Goiânia - Ao Vivo,"Hugo & Guilherme, Maiara & Maraisa",1043
5120,16138,BY,2024-05,Последняя Любовь,MORGENSHTERN,1510
5121,16104,BY,2024-05,juice,daryana,1475
5122,16164,BY,2024-05,далеко (большой Бушизм) [prod. by wex & heysubr],BUSHIDO ZHO,1394
5123,16165,BY,2024-05,кончил,ENINA,1382
5124,16090,BY,2024-05,Love Me Again,V,1363
5125,16079,BY,2024-05,+7(952)812,ALBLAK 52,1347
5126,16089,BY,2024-05,Lost Angeles,FRIENDLY THUG 52 NGG,1313
5127,16135,BY,2024-05,ПОДАРОК,"АКУЛИЧ, Молодой Платон",1260
5128,16156,BY,2024-05,ЧСВ,"Lida, СЕРЕГА ПИРАТ",1170
5129,16113,BY,2024-05,Жить в кайф,Max Korzh,1076
5130,18220,CA,2024-05,A Bar Song (Tipsy),Shaboozey,1515
5131,18239,CA,2024-05,Espresso,Sabrina Carpenter,1434
5132,18265,CA,2024-05,MILLION DOLLAR BABY,Tommy Richman,1419
5133,18228,CA,2024-05,Beautiful Things,Benson Boone,1351
5134,18289,CA,2024-05,Too Sweet,Hozier,1321
5135,18245,CA,2024-05,Fortnight (feat. Post Malone),"Taylor Swift, Post Malone",1291
5136,18268,CA,2024-05,Not Like Us,Kendrick Lamar,1255
5137,18279,CA,2024-05,Stick Season,Noah Kahan,1170
5138,18261,CA,2024-05,Like That,"Future, Metro Boomin, Kendrick Lamar",1148
5139,18298,CA,2024-05,i like the way you kiss me,Artemas,1135
5140,20529,CH,2024-05,i like the way you kiss me,Artemas,1457
5141,20453,CH,2024-05,Gata Only,"FloyyMenor, Cris Mj",1440
5142,20430,CH,2024-05,Beautiful Things,Benson Boone,1426
5143,20432,CH,2024-05,Belong Together,Mark Ambor,1350
5144,20509,CH,2024-05,Too Sweet,Hozier,1313
5145,20444,CH,2024-05,Espresso,Sabrina Carpenter,1207
5146,20419,CH,2024-05,A Bar Song (Tipsy),Shaboozey,1197
5147,20523,CH,2024-05,Wunder,"AYLIVA, Apache 207",1181
5148,20469,CH,2024-05,MILLION DOLLAR BABY,Tommy Richman,1168
5149,20467,CH,2024-05,Lose Control,Teddy Swims,1156
5150,22558,CL,2024-05,Gitana (feat. Bryartz),"Pablo Chill-E, Bryartz",1528
5151,22549,CL,2024-05,Enrolar - Fantastic Four Remix,"Kidd Voodoo, DrefQuila, Young Cister, Easykid, Swift 047",1475
5152,22539,CL,2024-05,Bastardo (feat. Ñengo Flow & Jere Klein),"Pablo Chill-E, Ñengo Flow, Jere Klein",1426
5153,22556,CL,2024-05,Gata Only,"FloyyMenor, Cris Mj",1411
5154,22541,CL,2024-05,Coa Xorete,"Lucky Brown, Big Cvyu",1392
5155,22544,CL,2024-05,Daytona,Cris Mj,1363
5156,22589,CL,2024-05,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",1308
5157,22552,CL,2024-05,Ese Guille,"Kidd Voodoo, Pablo Chill-E, Swift 047",1262
5158,22545,CL,2024-05,Diabólica,"Cris Mj, Dei V",1226
5159,22551,CL,2024-05,Escarlata - Remix,"eleven1.1, DrefQuila, Kidd Voodoo, Harry Nach, SOULFIA",1189
5160,24351,CO,2024-05,LUNA,"Feid, ATL Jacob",1550
5161,24315,CO,2024-05,Brickell,"Feid, Yandel",1476
5162,24368,CO,2024-05,Mirame,"Blessd, Ovy On The Drums",1476
5163,24390,CO,2024-05,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",1452
5164,24406,CO,2024-05,offline,"Young Miko, Feid",1407
5165,24377,CO,2024-05,PERRO NEGRO,"Bad Bunny, Feid",1405
5166,24321,CO,2024-05,CUAL ES ESA,"Feid, Pirlo",1286
5167,24310,CO,2024-05,AMARGURA,KAROL G,1285
5168,24388,CO,2024-05,SI SABE FERXXO,"Blessd, Feid",1275
5169,24342,CO,2024-05,Gata Only,"FloyyMenor, Cris Mj",1230
5170,26234,CR,2024-05,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",1545
5171,26195,CR,2024-05,LUNA,"Feid, ATL Jacob",1523
5172,26253,CR,2024-05,offline,"Young Miko, Feid",1431
5173,26153,CR,2024-05,ADIVINO,"Myke Towers, Bad Bunny",1418
5174,26187,CR,2024-05,Gata Only,"FloyyMenor, Cris Mj",1376
5175,26156,CR,2024-05,BBY BOO - REMIX,"iZaak, Jhayco, Anuel AA",1352
5176,26214,CR,2024-05,PERRO NEGRO,"Bad Bunny, Feid",1347
5177,26197,CR,2024-05,La Bachata,Manuel Turizo,1280
5178,26154,CR,2024-05,AMARGURA,KAROL G,1274
5179,26219,CR,2024-05,Primera Cita,Carin Leon,1251
5180,28123,CZ,2024-05,i like the way you kiss me,Artemas,1539
5181,28084,CZ,2024-05,Pedro,"Jaxomy, Agatino Romero, Raffaella Carrà",1480
5182,28026,CZ,2024-05,Baila,KOJO,1456
5183,28028,CZ,2024-05,Beautiful Things,Benson Boone,1394
5184,28094,CZ,2024-05,Směj se teď,Sergei Barracuda,1335
5185,28106,CZ,2024-05,Too Sweet,Hozier,1331
5186,28092,CZ,2024-05,Samota (with Sofian Medjmedj),"STEIN27, Sofian Medjmedj",1323
5187,28074,CZ,2024-05,MONA LISA,Sofian Medjmedj,1242
5188,28093,CZ,2024-05,Slzy,"Sofian Medjmedj, Ben Cristovao",1157
5189,28043,CZ,2024-05,Espresso,Sabrina Carpenter,1130
5190,30390,DE,2024-05,Wunder,"AYLIVA, Apache 207",1543
5191,30396,DE,2024-05,i like the way you kiss me,Artemas,1510
5192,30382,DE,2024-05,VEMPA,"FOURTY, Bausa",1445
5193,30357,DE,2024-05,Pedro,"Jaxomy, Agatino Romero, Raffaella Carrà",1393
5194,30322,DE,2024-05,Gata Only,"FloyyMenor, Cris Mj",1338
5195,30391,DE,2024-05,"ZEIT, DASS SICH WAS DREHT","$OHO BANI, Herbert Grönemeyer, Ericson",1295
5196,30358,DE,2024-05,Pistoleta,"Olexesh, Ataypapi, ilo 7araga",1277
5197,30304,DE,2024-05,Belong Together,Mark Ambor,1195
5198,30302,DE,2024-05,Beautiful Things,Benson Boone,1165
5199,30341,DE,2024-05,Mama hat gesagt,"SDP, Sido, Esther Graf",1046
5200,32669,DK,2024-05,Chanel Freestyle,"Anton Westerlin, Lamin",1508
5201,32665,DK,2024-05,Børn Af Natten (Hola Bonita),"Ankerstjerne, Daniel Schulz, Panamah",1469
5202,32662,DK,2024-05,Bellevue (feat. D1MA),"Tobias Rahim, D1MA",1453
5203,32679,DK,2024-05,Espresso,Sabrina Carpenter,1405
5204,32652,DK,2024-05,A Bar Song (Tipsy),Shaboozey,1300
5205,32654,DK,2024-05,Alt Det (feat. Noah Carter),"Thor Farlov, Noah Carter, Danseorkestret",1258
5206,32760,DK,2024-05,i like the way you kiss me,Artemas,1164
5207,32651,DK,2024-05,555 (feat. KESI),"Gilli, KESI",1160
5208,32704,DK,2024-05,Knuser Hjerter,Annika,1155
5209,32752,DK,2024-05,Too Sweet,Hozier,1134
5210,34736,DO,2024-05,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",1396
5211,34743,DO,2024-05,Suano,"NTG, Amenazzy",1379
5212,34648,DO,2024-05,ADIVINO,"Myke Towers, Bad Bunny",1299
5213,34654,DO,2024-05,BBY BOO - REMIX,"iZaak, Jhayco, Anuel AA",1278
5214,34662,DO,2024-05,Cupido,"Engel Montaz, Kuv507, Latinnites Music",1252
5215,34720,DO,2024-05,PERRO NEGRO,"Bad Bunny, Feid",1242
5216,34752,DO,2024-05,Tuwi Tuwi,"Jey One, Donaty",1196
5217,34696,DO,2024-05,LUNA,"Feid, ATL Jacob",1145
5218,34715,DO,2024-05,NO ME QUIERO CASAR,Bad Bunny,1080
5219,34740,DO,2024-05,Sicaria,"MEL GRANDA, Jowell & Randy, Poo Bear",1019
5220,36661,EC,2024-05,LUNA,"Feid, ATL Jacob",1549
5221,36698,EC,2024-05,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",1486
5222,36680,EC,2024-05,PERRO NEGRO,"Bad Bunny, Feid",1416
5223,36646,EC,2024-05,Es un Secreto,Plan B,1404
5224,36650,EC,2024-05,Gata Only,"FloyyMenor, Cris Mj",1403
5225,36710,EC,2024-05,offline,"Young Miko, Feid",1390
5226,36629,EC,2024-05,Brickell,"Feid, Yandel",1366
5227,36621,EC,2024-05,ADIVINO,"Myke Towers, Bad Bunny",1349
5228,36663,EC,2024-05,La Bachata,Manuel Turizo,1276
5229,36623,EC,2024-05,AMARGURA,KAROL G,1262
5230,38736,EE,2024-05,i like the way you kiss me,Artemas,1495
5231,38636,EE,2024-05,(nendest) narkootikumidest ei tea me (küll) midagi,"5MIINUST, Puuluup",1401
5232,38663,EE,2024-05,Espresso,Sabrina Carpenter,1338
5233,38699,EE,2024-05,Pedro,"Jaxomy, Agatino Romero, Raffaella Carrà",1315
5234,38690,EE,2024-05,MILLION DOLLAR BABY,Tommy Richman,1292
5235,38664,EE,2024-05,Europapa,Joost,1160
5236,38719,EE,2024-05,Too Sweet,Hozier,1154
5237,38694,EE,2024-05,Not Like Us,Kendrick Lamar,1031
5238,38671,EE,2024-05,Gata Only,"FloyyMenor, Cris Mj",1004
5239,38717,EE,2024-05,The Code,Nemo,967
5240,40783,EG,2024-05,اتنين بمقام ملايين,Essam Sasa,1539
5241,40796,EG,2024-05,زماني صابني عيار,"Magdy El Zahar, Eslam Kabonga",1472
5242,40818,EG,2024-05,من فضل الاخصام خفو التخطير ( انا مش ع الدواق ),Essam Sasa,1428
5243,40793,EG,2024-05,بيكلموني,Ramy Gamal,1368
5244,40801,EG,2024-05,عالعموم,Shehab,1364
5245,40785,EG,2024-05,اكشن جاي اتعارك - عيني جت علي سنيورة,Fares Sokar - فارس سكر,1349
5246,40763,EG,2024-05,El Mabda2,Marwan Pablo,1265
5247,40823,EG,2024-05,هنط جامب بالاوكابي,"Hamo Bika, Eslam Kabonga",1265
5248,40776,EG,2024-05,PARIS,"TURK, ZIAD ZAZA, Dabl De",1262
5249,40797,EG,2024-05,سيبك من اللي خلع - من فيلم حمص وحلاوة,"Mahmoud El Leithy, Essam Sasa",1201
5250,42448,ES,2024-05,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",1521
5251,42383,ES,2024-05,ADIVINO,"Myke Towers, Bad Bunny",1463
5252,42387,ES,2024-05,BADGYAL,"SAIKO, JC Reyes, Dei V",1450
